IN1, IN2, IN3, IN4, IN5,Out1,Out2
-1.946647544,-1.157370148,-1.713633113,-0.901840109,-1.455949891,-1.655956441,-0.895127594
-1.942863996,-1.223097881,-1.72537475,-0.902548845,-1.405042676,-1.655956441,-0.895127594
-1.945542859,-1.224741075,-1.730762916,-0.901804672,-1.342572938,-1.751785821,-0.895127594
-1.953109955,-1.205981284,-1.71819638,-0.878487236,-1.32615255,-1.751785821,-0.895127594
-1.963438766,-1.273352211,-1.725093934,-0.867324633,-1.317520806,-1.751785821,-1.022476172
-1.974402771,-1.220222293,-1.735062917,-0.88291684,-1.331050563,-1.847615201,-1.022476172
-1.972911445,-1.303751288,-1.723233525,-0.883058587,-1.368588613,-1.847615201,-1.022476172
-1.965095795,-1.291701204,-1.717231073,-0.873384332,-1.424233251,-1.943444581,-1.022476172
-1.958495298,-1.34620045,-1.712492296,-0.860662508,-1.4481211,-1.847615201,-1.277173328
-1.953800384,-1.217209772,-1.710315969,-0.85750863,-1.447880214,-1.847615201,-1.404521907
-1.946095201,-1.286360825,-1.712773113,-0.863603766,-1.456110482,-1.847615201,-1.404521907
-1.941731693,-1.111497667,-1.711351479,-0.870549385,-1.460526723,-1.847615201,-1.404521907
-1.941068882,-1.153125231,-1.711351479,-0.871364432,-1.45904126,-1.847615201,-1.404521907
-1.93963279,-1.081372455,-1.704102905,-0.873029963,-1.459924508,-1.847615201,-1.404521907
-1.94562571,-1.038101697,-1.701803721,-0.874412,-1.432864995,-1.847615201,-1.531870485
-1.959130492,-1.14271834,-1.702663721,-0.880755193,-1.397816099,-1.847615201,-1.531870485
-1.974430388,-1.128203466,-1.700311883,-0.887098386,-1.396932851,-1.751785821,-1.531870485
-1.983737365,-1.202010233,-1.716704543,-0.896382836,-1.382118369,-1.751785821,-1.531870485
-1.982356508,-1.136556365,-1.729060466,-0.905560976,-1.352690145,-1.751785821,-0.895127594
-1.972248634,-1.271024354,-1.726480465,-0.900954188,-1.342051018,-1.751785821,-0.385733281
-1.969625006,-1.099036784,-1.72144332,-0.896949826,-1.390750113,-1.655956441,-0.385733281
-1.966808057,-1.208035276,-1.709806989,-0.882845966,-1.451613946,-1.655956441,-0.513081859
-1.961919823,-1.171885022,-1.701347394,-0.875900347,-1.537409466,-1.560127061,-0.513081859
-1.961091309,-1.108485146,-1.703523721,-0.880719756,-1.642194823,-1.560127061,-0.640430437
-1.964957709,-1.140938214,-1.706875967,-0.883412955,-1.663874552,-1.464297681,-0.640430437
-1.96774704,-1.129709726,-1.710737193,-0.877849373,-1.656286647,-1.464297681,-0.767779016
-1.967056612,-1.251442967,-1.708385356,-0.857827562,-1.634807656,-1.368468301,-0.767779016
-1.972027697,-1.132448382,-1.711632296,-0.843440207,-1.624770745,-1.368468301,-0.895127594
-1.982273656,-1.3171707,-1.715914746,-0.838797982,-1.614011175,-1.176809541,-1.14982475
-1.992491999,-1.277323262,-1.708595968,-0.847444569,-1.621558933,-1.272638921,-1.14982475
-1.999313432,-0.975797283,-1.71494944,-0.852370289,-1.629588462,-1.560127061,-0.767779016
-2.001108547,-1.099584515,-1.713317194,-0.855772225,-1.623606463,-1.847615201,-0.385733281
-1.996551718,-1.509972053,-1.698784944,-0.867253759,-1.623285282,-2.135103341,-0.003687546
-1.992050124,-1.184619771,-1.699732699,-0.87731782,-1.662228499,-2.518420861,0.633055344
-1.984924902,-1.107800482,-1.703909844,-0.869628027,-1.703058655,-2.710079621,0.123661032
-1.983433576,-1.410969654,-1.710315969,-0.856339215,-1.703460132,-2.518420861,-0.895127594
-1.985863885,-1.130120525,-1.717529441,-0.850066895,-1.757458716,-2.422591481,-0.895127594
-1.984814433,-1.130942121,-1.71101801,-0.846700396,-1.816395461,-1.176809541,-0.895127594
-1.990531182,-1.167092375,-1.701031475,-0.851342621,-1.785562069,-0.889321401,-0.895127594
-2.003235066,-1.038786361,-1.7023127,-0.859280472,-1.721647016,-1.655956441,-1.022476172
-2.01798262,-1.13778876,-1.708420458,-0.874695494,-1.655523842,-1.655956441,-1.022476172
-2.038861179,-1.098489053,-1.71494944,-0.883483829,-1.624931335,-1.751785821,-1.022476172
-2.052835452,-1.351951626,-1.716195563,-0.891173622,-1.607386814,-1.751785821,-1.022476172
-2.0604854,-1.226795066,-1.708174743,-0.898544483,-1.617222987,-2.422591481,0.378358188
-2.058441732,-1.336067424,-1.701242088,-0.893831384,-1.698401528,-3.093397141,1.524495392
-2.048471944,-1.305668347,-1.709175152,-0.904639619,-1.811457301,-3.093397141,1.269798235
-2.045406441,-1.27280448,-1.722233116,-0.908714854,-1.882759521,-3.093397141,1.015101079
-2.044854098,-1.526540919,-1.734518835,-0.904249813,-1.889584621,-3.093397141,0.760403923
-2.045986401,-1.286908556,-1.731728222,-0.908076991,-1.899621532,-2.997567761,0.505706766
-2.039634459,-1.438903941,-1.732412712,-0.905773597,-1.89677105,-2.997567761,-0.003687546
-2.036900362,-1.379475115,-1.735098019,-0.907474565,-1.89147156,-2.997567761,-0.258384703
-2.037728876,-1.433974361,-1.731271895,-0.907545439,-1.890829198,-2.997567761,-0.003687546
-2.038585007,-1.579944703,-1.725269444,-0.904710492,-1.897212674,-2.997567761,0.25100961
-2.070096165,-1.579944703,-1.717020461,-0.898544483,-1.897895184,-2.901738381,0.505706766
-2.153196143,-1.701267145,-1.775833954,-0.883235771,-1.89215407,-2.805909001,0.633055344
-2.180647581,-1.539138735,-1.849565819,-0.867289196,-1.883923803,-2.614250241,1.779192548
-2.129804424,-1.661556639,-1.846722553,-0.86098144,-1.878784904,-2.518420861,2.415935439
-2.093294564,-1.446572176,-1.864501743,-0.855630478,-1.868908583,-2.422591481,1.906541126
-2.065981211,-1.543109786,-1.87896379,-0.863036776,-1.870715227,-2.230932721,0.633055344
-2.045627378,-1.542972853,-1.88375522,-0.884546934,-1.888179453,-2.135103341,-0.513081859
-2.125855173,-1.512436843,-1.956943004,-0.873526079,-1.890989788,-2.039273961,-0.767779016
-2.227154847,-1.543931382,-2.108496125,-0.846700396,-1.878102394,-1.847615201,-1.022476172
-2.218980173,-1.507781129,-2.206027183,-0.861194061,-1.858711081,-1.751785821,-1.277173328
-2.202768911,-1.627734243,-2.214311268,-0.904108066,-1.858349752,-1.272638921,-1.531870485
-2.190672604,-1.51229991,-2.22954556,-0.922216288,-1.877178998,-0.601833261,-1.913916219
-2.186198627,-1.488336674,-2.244972913,-0.915660474,-1.885409266,-0.314345121,-2.55065911
-2.189761238,-1.124917079,-2.249448425,-0.892449348,-1.861200235,-0.026856981,-2.932704845
-2.196914077,-1.085617371,-2.26115496,-0.899217783,-1.701814078,1.12309558,-2.805356267
-2.209231322,-0.873234631,-2.274721904,-0.935894906,-1.449084644,2.17721876,-2.678007689
-2.218842088,-0.862006144,-2.275757415,-0.949892455,-1.205428577,2.27304814,-2.55065911
-2.225414967,-0.899662658,-2.259943939,-0.942946836,-1.039779388,1.12309558,-2.55065911
-2.230137498,-0.814216604,-2.222946374,-0.924413372,-1.021913685,-0.122686361,-2.423310532
-2.227955744,-0.894048414,-2.199024323,-0.896666331,-0.979397328,-0.314345121,-2.295961954
-2.222570402,-0.730550676,-2.22715862,-0.880719756,-0.926201696,-0.601833261,-2.168613376
-2.219946773,-0.898019464,-2.244797402,-0.891173622,-0.927004649,-0.793492021,-2.041264798
-2.218704002,-0.649349538,-2.241374952,-0.902477972,-0.950450875,-1.176809541,-1.659219063
-2.212683465,-0.596630418,-2.237794543,-0.894114879,-0.967553772,-1.272638921,-1.404521907
-2.208264722,-0.749858198,-2.241936585,-0.880259077,-0.994613286,-0.889321401,-1.659219063
-2.196389352,-0.601286133,-2.255363121,-0.868671233,-1.010270868,-0.506003881,-1.786567641
-2.175124153,-0.732467735,-2.260803939,-0.860697945,-0.933107091,0.164801779,-2.041264798
-2.160348983,-0.579376888,-2.261190062,-0.878380925,-0.814430648,0.64394868,-2.295961954
-2.149384978,-0.628809621,-2.265718227,-0.892165853,-0.691297817,0.64394868,-2.805356267
-2.141955967,-0.686047523,-2.257943122,-0.884511497,-0.55118253,0.64394868,-3.060053423
-2.08569985,-0.662632018,-2.228948825,-0.889543528,-0.490961061,0.64394868,-2.932704845
-2.024417414,-0.772999837,-2.211625961,-0.890961001,-0.454587293,0.64394868,-2.805356267
-2.031818808,-0.629494285,-2.23723291,-0.889224596,-0.344703185,0.64394868,-2.678007689
-2.047091087,-0.778203283,-2.254292508,-0.871541616,-0.182466545,0.73977806,-2.423310532
-2.062004343,-0.584032603,-2.259645572,-0.860024645,-0.069129739,0.73977806,-2.295961954
-2.086997856,-0.66619227,-2.231019846,-0.868175117,0.007592413,0.73977806,-2.168613376
-2.098486586,-0.667013867,-2.195514118,-0.848862043,0.089413317,-0.026856981,-2.041264798
-2.076089085,-0.620319789,-2.199340242,-0.82203636,0.10691769,-0.697662641,-1.786567641
-2.06106536,-0.726031894,-2.215311677,-0.810661136,0.105552671,-0.793492021,-1.277173328
-2.055680018,-0.658387101,-2.239549645,-0.805629106,0.056733132,-0.793492021,-0.895127594
-2.052669749,-0.794909082,-2.24800924,-0.795565045,0.008274923,-0.889321401,-1.022476172
-2.054326778,-0.564314282,-2.24355128,-0.805629106,-0.009309746,-0.889321401,-1.022476172
-2.05603904,-0.647158614,-2.240690462,-0.826324217,-0.043515541,-0.985150781,-1.14982475
-2.062832857,-0.604435587,-2.242410463,-0.839613029,-0.045884252,-0.985150781,-1.277173328
-2.069985697,-0.59375483,-2.248219853,-0.863462018,-0.044117756,-1.080980161,-1.404521907
-2.072167451,-0.729592146,-2.239900666,-0.878380925,0.0163446,-1.080980161,-1.531870485
-2.076392873,-0.589920712,-2.238022706,-0.877743062,0.081825411,-1.272638921,-1.659219063
-2.078243222,-0.755746307,-2.240093727,-0.8723921,0.078412861,-1.464297681,-1.659219063
-2.080949702,-0.567600669,-2.234372092,-0.866403275,0.077810647,-1.464297681,-1.14982475
-2.072940731,-0.605531049,-2.232195765,-0.863143087,0.073916325,-1.464297681,-0.640430437
-2.058303646,-0.669889455,-2.229229641,-0.865978033,0.074638983,-1.464297681,-0.767779016
-2.058110326,-0.666055337,-2.233161071,-0.865092113,0.076164593,-1.464297681,-0.895127594
-2.04532359,-0.789020972,-2.249185159,-0.858784356,0.079536996,-1.464297681,-0.895127594
-2.021628083,-0.655648446,-2.271720678,-0.851413495,0.091902471,-1.560127061,-1.022476172
-2.007018615,-0.809013158,-2.276792925,-0.858642609,0.096639893,-1.560127061,-1.022476172
-1.998457301,-0.580609283,-2.272896597,-0.870017832,0.089895088,-1.560127061,-1.14982475
-1.99373477,-0.625934033,-2.261435776,-0.860839693,0.167901965,-0.985150781,-1.14982475
-1.992105359,-0.654826849,-2.239900666,-0.871435306,0.251087889,-0.506003881,-1.277173328
-1.987658999,-0.642502899,-2.216943922,-0.897658562,0.233824401,-0.601833261,-1.531870485
-1.980506159,-0.753007652,-2.222226781,-0.911124559,0.21712298,-0.793492021,-1.786567641
-1.981583228,-0.618950461,-2.232511683,-0.903434766,0.218447852,-0.889321401,-1.659219063
-1.986250525,-0.83571505,-2.242006789,-0.913073585,0.286819294,-0.985150781,-1.659219063
-2.001992295,-0.545280626,-2.259364755,-0.941564799,0.350613905,-1.080980161,-1.531870485
-2.019308243,-0.561438694,-2.264788023,-0.943442951,0.349369328,-1.176809541,-1.404521907
-2.030189396,-0.726990424,-2.251256181,-0.923492014,0.378596814,-1.272638921,-1.277173328
-2.04377703,-0.627577226,-2.233915766,-0.886850328,0.4069812,-1.464297681,-1.14982475
-2.055818103,-0.789568704,-2.228896172,-0.862753282,0.408306073,-1.560127061,-1.14982475
-2.058524583,-0.505980919,-2.229159437,-0.877707625,0.337164443,-1.655956441,-0.385733281
-2.054768652,-0.571023989,-2.21929576,-0.892520222,0.26658488,-1.655956441,0.123661032
-2.05487912,-0.65140353,-2.210871267,-0.886566834,0.19512207,-1.560127061,0.123661032
-2.055210526,-0.658250169,-2.221050863,-0.882066356,0.085759881,-1.560127061,-0.003687546
-2.049162372,-0.792170426,-2.220015352,-0.861300371,0.068175212,-1.464297681,-0.003687546
-2.042396173,-0.584306468,-2.227509641,-0.824020823,0.045291053,-1.464297681,-0.131036125
-2.03372439,-0.733426264,-2.239005563,-0.815941225,0.009037728,-1.368468301,-0.131036125
-2.025494482,-0.580609283,-2.2327925,-0.817216951,0.004982816,-1.368468301,-0.258384703
-2.019473945,-0.5927963,-2.235548011,-0.827812564,-0.006981183,-1.272638921,-0.258384703
-2.024665968,-0.698782271,-2.250624344,-0.859103288,-0.025850576,-1.655956441,-0.385733281
-2.035243333,-0.680022481,-2.271720678,-0.885503729,-0.037533542,-2.039273961,-0.640430437
-2.035243333,-0.907604759,-2.275301088,-0.884972176,0.019917741,-1.943444581,-0.895127594
-2.031874042,-0.63907958,-2.266683533,-0.884405187,0.082548069,-1.943444581,-0.767779016
-2.024914522,-0.723430171,-2.243305565,-0.886106155,0.077810647,-1.847615201,-0.640430437
-2.018976837,-0.697276011,-2.242796585,-0.898509046,0.074920016,-1.751785821,-0.513081859
-2.016656997,-0.701931725,-2.24697373,-0.908112428,0.08491678,-1.655956441,-0.385733281
-2.017513128,-0.822980302,-2.238373726,-0.902690593,0.104629275,-1.560127061,-0.258384703
-2.018341643,-0.783132863,-2.232476581,-0.882987713,0.115750173,-1.464297681,-0.003687546
-2.011520209,-0.940057828,-2.226948008,-0.870407638,0.102461302,-1.368468301,0.123661032
-2.003787409,-0.690566305,-2.238654543,-0.878947914,0.021925123,-1.464297681,0.25100961
-1.99818113,-0.845711143,-2.225736987,-0.878947914,-0.05222758,-1.655956441,-0.385733281
-1.991967273,-0.790664166,-2.220225964,-0.893760511,-0.063468921,-1.655956441,-1.022476172
-1.986802867,-0.822980302,-2.233792908,-0.905915345,-0.066881471,-1.751785821,-1.022476172
-1.977054017,-0.9140406,-2.232125561,-0.899394967,-0.066239109,-1.751785821,-1.022476172
-1.9741266,-0.902401313,-2.231879846,-0.90059982,-0.064914236,-1.847615201,-1.022476172
-1.9741266,-1.017424848,-2.231792091,-0.897091573,-0.064914236,-1.847615201,-1.022476172
-1.9741266,-0.945535139,-2.235161888,-0.893335269,-0.060698734,-1.943444581,-0.895127594
-1.9741266,-1.085480439,-2.228474947,-0.895532352,-0.056081754,-1.943444581,-0.895127594
-1.976888314,-0.907741692,-2.235442705,-0.898827978,-0.131760068,-2.039273961,-0.895127594
-1.977854914,-1.045359134,-2.239865564,-0.890925564,-0.229559735,-1.655956441,-0.895127594
-1.978352022,-0.994967872,-2.226772497,-0.888019744,-0.248308685,-1.368468301,-0.513081859
-1.979346239,-1.030296529,-2.217523106,-0.87944403,-0.240640485,-1.368468301,-0.258384703
-1.978628194,-1.067953043,-2.22066474,-0.871258122,-0.242567572,-1.464297681,-0.258384703
-1.982439359,-1.083289514,-2.230949642,-0.879621214,-0.244053035,-1.464297681,-0.258384703
-1.982080336,-1.196259057,-2.225052497,-0.885326544,-0.237790002,-1.560127061,-0.258384703
-1.979788114,-1.147100189,-2.238514135,-0.894504684,-0.283317433,-1.560127061,-0.258384703
-1.981389908,-1.251032168,-2.242656177,-0.892732843,-0.366061733,-1.560127061,-0.258384703
-1.985532479,-1.094244137,-2.224157394,-0.884228003,-0.42837088,-1.655956441,-0.258384703
-1.988653216,-1.234600235,-2.224666374,-0.880684319,-0.454667588,-1.655956441,-0.258384703
-1.989067473,-1.126286407,-2.237443522,-0.874837242,-0.44832426,-1.847615201,-0.258384703
-1.98948173,-1.212827923,-2.232476581,-0.870762006,-0.441699899,-1.943444581,-0.640430437
-1.989923604,-1.184208972,-2.229019029,-0.877884809,-0.449247656,-1.847615201,-1.14982475
-1.98522869,-1.178731661,-2.232301071,-0.901237683,-0.483654189,-1.751785821,-1.277173328
-1.979788114,-1.219400696,-2.240234135,-0.928984723,-0.511677246,-1.751785821,-1.277173328
-1.975314137,-1.177910064,-2.244376178,-0.919948331,-0.492968443,-1.655956441,-1.404521907
-1.96716708,-1.313473515,-2.251221078,-0.90350564,-0.470566056,-1.560127061,-1.531870485
-1.956341161,-1.224193344,-2.256363529,-0.91066388,-0.466992916,-1.560127061,-1.659219063
-1.936567288,-1.340723138,-2.251800262,-0.921472115,-0.464102285,-1.464297681,-1.659219063
-1.922593014,-1.210773931,-2.252291691,-0.936461895,-0.427929256,-1.368468301,-1.786567641
-1.91944466,-1.308133137,-2.251361487,-0.940182763,-0.338921924,-1.080980161,-1.913916219
-1.92060458,-1.233915571,-2.256398632,-0.922712404,-0.273039636,-0.889321401,-1.659219063
-1.919858917,-1.25062137,-2.250361078,-0.907722623,-0.270992106,-1.080980161,-1.277173328
-1.923007271,-1.252538429,-2.242410463,-0.901804672,-0.273441112,-1.176809541,-1.022476172
-1.941234585,-1.22104389,-2.239023114,-0.904710492,-0.276492333,-1.368468301,-0.767779016
-1.959848538,-1.287867086,-2.225017395,-0.902371661,-0.273963032,-1.560127061,-0.513081859
-1.984013536,-1.247061118,-2.229510458,-0.888267802,-0.312424477,-1.655956441,-0.258384703
-2.014475243,-1.32305881,-2.230159846,-0.86881298,-0.402917272,-1.847615201,0.123661032
-2.043721795,-1.202284099,-2.220015352,-0.857189699,-0.514246696,-1.943444581,0.378358188
-2.073631159,-1.279924985,-2.215803105,-0.855559604,-0.603093437,-2.135103341,0.633055344
-2.105335637,-1.151345105,-2.226509232,-0.851945047,-0.694108152,-2.422591481,0.633055344
-2.130964344,-1.255414017,-2.238303522,-0.856126594,-0.80656171,-2.710079621,0.633055344
-2.156068326,-1.199819309,-2.239514543,-0.860733382,-0.898700558,-2.614250241,0.633055344
-2.181807501,-1.308133137,-2.235951685,-0.861371245,-1.018742021,-2.614250241,0.633055344
-2.192053461,-1.291838136,-2.252519854,-0.869344533,-1.119030842,-2.518420861,0.633055344
-2.190783072,-1.261028261,-2.264121084,-0.874128505,-1.212333973,-2.518420861,0.633055344
-2.184955855,-1.291838136,-2.24527128,-0.86601347,-1.276249026,-2.422591481,0.633055344
-2.174875599,-1.261986791,-2.237654134,-0.838443614,-1.301782929,-2.422591481,0.633055344
-2.160348983,-1.362084652,-2.24355128,-0.828769358,-1.303790311,-2.326762101,0.378358188
-2.153306612,-1.300738767,-2.252519854,-0.846381464,-1.32069247,-2.326762101,0.123661032
-2.147451778,-1.40042583,-2.248693731,-0.853752326,-1.345824897,-2.135103341,0.123661032
-2.138144801,-1.277186329,-2.238689645,-0.874305689,-1.406568286,-1.943444581,-0.003687546
-2.127125562,-1.385910955,-2.228369641,-0.882066356,-1.471607473,-1.847615201,-0.131036125
-2.118370928,-1.306489944,-2.221050863,-0.868848417,-1.459884361,-1.847615201,-0.131036125
-2.113013203,-1.419733352,-2.215452085,-0.870124143,-1.452457046,-1.751785821,-0.258384703
-2.10917442,-1.388923477,-2.222016169,-0.867820749,-1.447318147,-1.655956441,-0.385733281
-2.109588677,-1.384541628,-2.227228824,-0.854319315,-1.43378839,-1.560127061,-0.385733281
-2.110997151,-1.406587805,-2.224016986,-0.870513948,-1.427204176,-1.464297681,-0.513081859
-2.10762786,-1.379201249,-2.225438619,-0.893335269,-1.403918541,-1.464297681,-0.513081859
-2.099094163,-1.466838228,-2.236092093,-0.886389649,-1.373526773,-1.368468301,-0.640430437
-2.093515501,-1.384404695,-2.256082713,-0.892343037,-1.374731203,-1.368468301,-0.640430437
-2.09285269,-1.495867977,-2.254590876,-0.885964407,-1.349117004,-1.464297681,-0.767779016
-2.100171232,-1.385500157,-2.257363938,-0.886389649,-1.323181624,-1.464297681,-0.767779016
-2.103291969,-1.520242011,-2.259259449,-0.8950008,-1.311779693,-1.464297681,-0.895127594
-2.102850095,-1.446161378,-2.260803939,-0.889508091,-1.276770945,-1.464297681,-1.022476172
-2.108622077,-1.523939196,-2.254801488,-0.887807123,-1.264084289,-1.560127061,-1.022476172
-2.110113403,-1.471767808,-2.239830462,-0.884724118,-1.262076907,-1.560127061,-1.14982475
-2.107793563,-1.446024445,-2.236653726,-0.885893534,-1.256697122,-1.560127061,-1.14982475
-2.102905329,-1.475191127,-2.24065536,-0.88369645,-1.254649592,-1.560127061,-1.14982475
-2.096912409,-1.422335075,-2.240005972,-0.870088706,-1.250996156,-1.655956441,-1.14982475
-2.092493667,-1.493677052,-2.237934951,-0.86658046,-1.261755725,-1.655956441,-1.277173328
-2.095338232,-1.409326461,-2.229879029,-0.869557154,-1.274402234,-1.751785821,-1.277173328
-2.097078112,-1.509972053,-2.219910046,-0.869769775,-1.27669065,-1.655956441,-1.277173328
-2.088378713,-1.419870285,-2.229019029,-0.877246946,-1.283355159,-1.560127061,-1.404521907
-2.077635645,-1.553653609,-2.227808008,-0.880755193,-1.287731253,-1.560127061,-1.404521907
-2.065290783,-1.472315539,-2.23109005,-0.881889172,-1.295600191,-1.464297681,-1.531870485
-2.057116109,-1.560226383,-2.240795768,-0.892272164,-1.311980431,-1.464297681,-1.531870485
-2.058524583,-1.502988481,-2.254625978,-0.90697845,-1.316195934,-1.368468301,-1.659219063
-2.061313914,-1.477108186,-2.25894353,-0.90495855,-1.31029423,-1.272638921,-1.786567641
-2.053525881,-1.522022138,-2.252800671,-0.897481378,-1.310896445,-1.272638921,-1.786567641
-2.044909333,-1.460813185,-2.248693731,-0.898969725,-1.284760327,-1.080980161,-1.659219063
-2.048278624,-1.546533105,-2.238689645,-0.898827978,-1.221808817,-0.985150781,-1.531870485
-2.058414115,-1.416446965,-2.242129646,-0.897658562,-1.165602112,-1.080980161,-1.404521907
-2.063937543,-1.624037058,-2.23502148,-0.893902258,-1.138703189,-1.176809541,-1.277173328
-2.062888091,-1.479709909,-2.217452902,-0.895319731,-1.134969458,-1.272638921,-1.277173328
-2.055680018,-1.517503356,-2.225087599,-0.895355168,-1.123447083,-1.368468301,-1.14982475
-2.049134755,-1.48272243,-2.235267195,-0.889720712,-1.100442482,-1.464297681,-1.022476172
-2.043418007,-1.451227891,-2.238408829,-0.889897896,-1.117625675,-1.560127061,-0.895127594
-2.042285704,-1.528321045,-2.234652909,-0.88436975,-1.144364007,-1.655956441,-1.022476172
-2.049990886,-1.429455579,-2.230879438,-0.865552791,-1.156528744,-1.751785821,-1.277173328
-2.060651103,-1.516544826,-2.236934542,-0.85605572,-1.176682862,-1.751785821,-1.277173328
-2.069074331,-1.415625368,-2.245727607,-0.862469787,-1.184832835,-1.751785821,-1.277173328
-2.076530959,-1.491212262,-2.242076993,-0.860662508,-1.214180764,-1.655956441,-1.404521907
-2.086583599,-1.392483729,-2.233161071,-0.85963484,-1.251076451,-1.655956441,-1.404521907
-2.099149398,-1.498195834,-2.239444339,-0.866332402,-1.252762653,-1.655956441,-1.404521907
-2.104755677,-1.42507373,-2.246587607,-0.872498411,-1.250915861,-1.560127061,-1.531870485
-2.104755677,-1.443970454,-2.247552914,-0.867749875,-1.240477473,-1.560127061,-1.531870485
-2.106329854,-1.423978268,-2.253256998,-0.863745513,-1.192300297,-1.560127061,-1.659219063
-2.102822478,-1.387417216,-2.251554548,-0.874730931,-1.144283712,-1.560127061,-1.531870485
-2.097354284,-1.46204558,-2.240971279,-0.885539165,-1.127662586,-1.464297681,-1.404521907
-2.094288781,-1.38070751,-2.240128829,-0.882491598,-1.112326185,-1.464297681,-1.404521907
-2.091968941,-1.473000203,-2.245236178,-0.872781905,-1.072017948,-1.560127061,-1.404521907
-2.09265937,-1.352910156,-2.246219036,-0.873526079,-1.050177628,-1.560127061,-1.404521907
-2.090947107,-1.446846042,-2.244656994,-0.87519161,-1.049214085,-1.560127061,-1.404521907
-2.091168044,-1.363590912,-2.246938628,-0.878522672,-1.05391136,-1.655956441,-1.404521907
-2.098348501,-1.469850749,-2.245832913,-0.889047412,-1.06908717,-1.655956441,-1.404521907
-2.110776214,-1.399604233,-2.240865972,-0.897764873,-1.076474337,-1.655956441,-1.404521907
-2.111383791,-1.412886713,-2.239339033,-0.900493509,-1.075109317,-1.655956441,-1.404521907
-2.098182798,-1.406177007,-2.229510458,-0.898827978,-1.072901196,-1.751785821,-1.404521907
-2.086196959,-1.31812923,-2.227878212,-0.890783817,-1.068846284,-1.751785821,-1.404521907
-2.084263759,-1.38070751,-2.223508006,-0.885397418,-1.065152701,-1.751785821,-1.404521907
-2.087936838,-1.301012633,-2.229808825,-0.889437217,-1.075430498,-1.655956441,-1.531870485
-2.089870038,-1.362906249,-2.234442296,-0.88649596,-1.076675075,-1.655956441,-1.531870485
-2.087771136,-1.284169901,-2.2327925,-0.882668782,-1.042910904,-1.655956441,-1.531870485
-2.086638833,-1.380433644,-2.24355128,-0.875049863,-0.960688524,-1.751785821,-1.659219063
-2.091748004,-1.31470591,-2.252519854,-0.871789674,-0.91146751,-1.751785821,-1.659219063
-2.094454484,-1.419733352,-2.251449242,-0.866970265,-0.912591644,-1.751785821,-1.659219063
-2.094205929,-1.345789651,-2.252081079,-0.865304734,-0.908255698,-1.751785821,-1.786567641
-2.104700443,-1.399193435,-2.248588424,-0.877176073,-0.902233551,-1.751785821,-1.786567641
-2.116272025,-1.401110494,-2.236021889,-0.874305689,-0.889386304,-1.751785821,-1.659219063
-2.120386979,-1.361126122,-2.224438211,-0.857012515,-0.884970063,-1.751785821,-1.531870485
-2.119530848,-1.42110268,-2.218944739,-0.851378058,-0.88741907,-1.655956441,-1.404521907
-2.122044008,-1.361810786,-2.22305168,-0.85818193,-0.945954338,-1.655956441,-1.277173328
-2.118149991,-1.441505664,-2.21673331,-0.849996021,-1.00870511,-1.655956441,-1.14982475
-2.11710054,-1.324154272,-2.211625961,-0.834580999,-1.061258379,-1.560127061,-1.022476172
-2.125993259,-1.409326461,-2.224403109,-0.831497994,-1.114574453,-1.560127061,-0.895127594
-2.127871225,-1.326755995,-2.234863521,-0.849358158,-1.155003133,-1.464297681,-0.767779016
-2.129196847,-1.42110268,-2.235723521,-0.873100837,-1.208038174,-1.464297681,-0.640430437
-2.125468533,-1.331822508,-2.237724338,-0.869344533,-1.21442165,-1.464297681,-0.640430437
-2.120027956,-1.362906249,-2.234758215,-0.859138725,-1.21169161,-1.368468301,-0.640430437
-2.117680499,-1.328809987,-2.233266378,-0.856268341,-1.19719831,-1.464297681,-0.640430437
-2.115581597,-1.294576792,-2.239654951,-0.853575142,-1.186438741,-1.560127061,-0.767779016
-2.113482694,-1.361673854,-2.235583113,-0.851236311,-1.184872982,-1.560127061,-0.767779016
-2.110776214,-1.312104188,-2.234793317,-0.842199918,-1.174755775,-1.655956441,-0.767779016
-2.104645209,-1.400699696,-2.239093319,-0.842766907,-1.164999897,-1.751785821,-0.767779016
-2.098127564,-1.299369439,-2.245797811,-0.852512037,-1.128666277,-1.847615201,-0.767779016
-2.098707523,-1.391662132,-2.257083122,-0.863072213,-1.054915051,-1.943444581,-0.895127594
-2.109450591,-1.280746581,-2.255222713,-0.871399869,-1.013522827,-2.039273961,-0.895127594
-2.129086379,-1.368246627,-2.252800671,-0.871080937,-1.013322089,-2.039273961,-0.895127594
-2.146706115,-1.306763809,-2.255942305,-0.86881298,-1.014365928,-2.135103341,-0.895127594
-2.157366331,-1.351677761,-2.256223121,-0.863922697,-1.054513574,-2.135103341,-1.022476172
-2.164242999,-1.319224692,-2.243445973,-0.855311547,-1.147254638,-1.943444581,-1.14982475
-2.271342273,-1.275680068,-2.368918267,-0.838939729,-1.245857257,-1.751785821,-1.404521907
-2.383826889,-1.329905449,-2.533037923,-0.842979528,-1.336069019,-1.560127061,-1.531870485
-2.371620112,-1.248704311,-2.541041192,-0.876467336,-1.399542448,-1.464297681,-1.659219063
-2.361567473,-1.404944612,-2.551045277,-0.90853767,-1.436397987,-1.272638921,-1.786567641
-2.357093496,-1.275406203,-2.579460391,-0.912293975,-1.453500885,-1.080980161,-2.041264798
-2.354746039,-1.391251334,-2.601381624,-0.901733798,-1.445712241,-0.889321401,-2.168613376
